IsCanceled,LeadTime,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,ReservedRoomType,AssignedRoomType,BookingChanges,DepositType,DaysInWaitingList,CustomerType,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests
0,0,0,1,1,0.0,0,0,1,0,1,3,3,0,0,0,2,165.0,0,0
0,2,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,2,95.0,0,1
0,31,2,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,96.75,0,1
0,31,2,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,96.75,0,2
0,0,0,1,2,0.0,0,0,0,0,0,0,5,0,0,0,2,69.99,0,0
0,5,0,1,1,0.0,0,0,0,0,0,3,3,0,0,0,2,89.32,0,0
0,96,1,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,96.3,1,1
0,86,2,2,2,0.0,0,0,0,0,0,3,4,0,0,0,2,107.95,0,1
0,25,2,2,2,1.0,0,0,0,0,0,0,0,0,0,0,2,125.5,0,0
0,96,1,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,87.3,0,1
0,2,2,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,72.75,0,0
0,2,2,2,1,0.0,0,0,0,0,0,0,0,0,0,0,3,61.38,0,0
0,15,0,1,1,0.0,0,0,0,0,0,3,4,0,0,0,2,109.34,0,1
0,2,2,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,72.75,0,0
0,2,2,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,72.75,0,0
0,2,2,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,72.75,0,0
0,8,0,1,1,0.0,0,0,0,0,0,3,3,0,0,0,2,95.2,0,0
0,74,2,2,2,0.0,0,0,0,0,0,0,0,1,0,0,2,75.0,0,0
0,3,0,1,2,0.0,0,0,0,0,0,3,3,0,0,0,2,116.0,0,1
0,45,2,2,2,0.0,0,3,0,0,0,0,0,2,0,0,2,90.88,0,1
0,47,0,2,2,0.0,0,0,0,0,0,0,0,2,0,0,2,105.3,0,1
0,8,0,1,1,0.0,0,0,0,0,0,0,4,0,0,0,2,98.0,1,0
0,7,0,2,1,0.0,0,0,1,0,1,3,3,0,0,0,2,119.0,0,1
0,2,0,1,1,0.0,0,0,1,0,2,0,1,0,0,0,2,89.0,0,1
0,2,0,1,1,0.0,0,0,1,0,3,0,0,0,0,0,2,80.0,0,1
0,35,2,2,2,1.0,0,0,0,0,0,0,3,0,0,0,2,104.3,0,2
0,29,2,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,102.8,0,1
0,27,0,1,1,0.0,0,0,0,0,0,0,4,0,0,0,2,89.0,0,0
0,96,2,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,84.58,0,1
0,125,1,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,71.0,0,1
0,125,1,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,71.0,0,1
0,96,2,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,84.58,0,1
0,75,1,2,2,0.0,0,3,0,0,0,0,3,1,0,0,2,72.25,0,0
0,33,0,1,3,0.0,0,0,0,0,0,3,3,0,0,0,2,146.7,0,2
0,100,2,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,80.75,0,1
0,100,2,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,80.75,0,1
0,61,2,2,2,0.0,0,0,0,0,0,4,4,0,0,0,2,126.23,0,0
0,105,1,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,80.75,0,0
0,69,2,2,2,0.0,0,0,0,0,0,3,3,0,0,0,2,110.08,0,0
0,23,0,2,2,0.0,0,0,0,0,0,3,3,0,0,0,2,129.0,0,1
0,33,1,2,2,0.0,0,0,0,0,0,0,3,1,0,0,2,0.0,0,1
0,47,2,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,85.5,0,0
0,88,2,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,90.95,0,1
0,141,2,2,2,0.0,0,0,0,0,0,3,3,0,0,0,2,80.75,0,0
0,96,1,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,87.3,0,1
0,1,1,2,2,0.0,0,0,0,0,0,3,4,0,0,0,2,122.67,0,0
0,0,0,1,3,0.0,0,0,0,0,0,0,1,0,0,0,2,134.0,0,0
0,47,1,2,2,0.0,0,0,0,0,0,4,4,0,0,0,2,132.9,0,1
0,0,0,1,2,0.0,0,0,0,0,0,0,1,0,0,0,2,89.0,0,0
0,77,1,2,2,0.0,0,0,0,0,0,3,3,0,0,0,3,115.8,0,1
0,77,1,2,2,0.0,0,0,0,0,0,3,3,0,0,0,3,115.8,0,1
0,166,0,0,2,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,2
0,90,2,3,2,1.0,0,0,0,0,0,0,3,0,0,0,3,100.85,0,2
0,90,2,3,2,0.0,0,0,0,0,0,0,0,0,0,0,3,85.85,0,1
0,29,1,3,1,0.0,0,0,0,0,0,0,0,0,0,0,2,97.33,0,0
0,100,1,3,2,0.0,0,3,0,0,0,0,0,0,0,0,2,72.25,0,1
0,76,0,1,1,0.0,0,3,0,0,0,0,0,0,0,0,2,69.3,0,1
0,154,0,3,2,0.0,0,0,0,0,0,0,3,0,0,0,2,75.0,0,0
0,74,2,3,2,0.0,0,0,0,0,0,3,3,0,0,0,2,121.2,1,2
0,59,0,1,3,0.0,0,0,0,0,0,3,4,0,0,0,2,137.7,0,2
0,2,0,2,2,0.0,0,0,0,0,0,3,3,0,0,0,2,110.0,0,0
0,11,0,3,1,0.0,0,0,1,0,1,3,3,0,0,0,2,110.0,0,0
0,3,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,2,95.0,0,1
0,0,0,1,1,0.0,0,3,1,0,1,0,0,0,0,0,1,109.0,0,1
0,33,0,2,1,0.0,0,0,0,0,0,0,3,0,0,0,2,81.09,0,1
0,96,1,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,82.45,0,1
0,5,0,1,3,0.0,0,0,0,0,0,0,4,0,0,0,2,151.0,0,0
0,95,0,2,1,0.0,0,2,0,0,0,0,0,0,0,0,3,74.0,0,0
0,2,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,127.0,0,2
0,95,0,2,2,0.0,0,2,0,0,0,0,0,0,0,0,3,98.0,0,0
0,95,0,2,1,0.0,0,2,0,0,0,0,1,0,0,0,3,74.0,0,0
0,95,0,2,2,0.0,0,2,0,0,0,0,0,0,0,0,3,98.0,0,0
0,95,0,2,2,0.0,0,2,0,0,0,0,3,0,0,0,3,98.0,0,0
0,95,0,2,1,0.0,0,2,0,0,0,0,0,0,0,0,3,0.0,0,0
0,95,0,2,2,0.0,0,2,0,0,0,0,0,0,0,0,3,98.0,0,0
0,95,0,2,2,0.0,0,2,0,0,0,0,3,0,0,0,3,98.0,0,0
0,95,0,2,1,0.0,0,2,0,0,0,0,0,0,0,0,3,74.0,0,0
0,95,0,2,2,0.0,0,2,0,0,0,0,0,0,0,0,3,98.0,0,0
0,95,0,2,2,0.0,0,2,0,0,0,0,1,0,0,0,3,98.0,0,0
0,95,0,2,2,0.0,0,2,0,0,0,0,0,0,0,0,3,98.0,0,0
0,95,0,2,2,0.0,0,2,0,0,0,0,1,0,0,0,3,98.0,0,0
0,95,0,2,2,0.0,0,2,0,0,0,0,0,0,0,0,3,98.0,0,0
0,95,0,2,2,0.0,0,2,0,0,0,0,3,0,0,0,3,98.0,0,0
0,95,0,2,2,0.0,0,2,0,0,0,0,1,0,0,0,3,98.0,0,0
0,95,0,2,2,0.0,0,2,0,0,0,0,0,0,0,0,3,98.0,0,0
0,95,0,2,2,0.0,0,2,0,0,0,0,3,0,0,0,3,98.0,0,0
0,95,0,2,2,0.0,0,2,0,0,0,0,1,0,0,0,3,98.0,0,0
0,95,0,2,2,0.0,0,2,0,0,0,0,0,0,0,0,3,98.0,0,0
0,95,0,2,2,0.0,0,2,0,0,0,0,3,0,0,0,3,98.0,0,0
0,90,0,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,105.3,0,1
0,95,0,2,1,0.0,0,2,0,0,0,0,0,0,0,0,3,74.0,0,0
0,25,2,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,109.4,0,1
0,93,2,3,2,0.0,0,0,0,0,0,3,3,0,0,0,2,99.45,0,1
0,60,1,3,2,0.0,0,0,0,0,0,3,3,2,0,0,2,98.68,0,0
0,63,0,3,2,0.0,0,0,0,0,0,3,4,0,0,0,2,118.8,0,1
0,42,0,2,2,0.0,0,0,0,0,0,0,3,0,0,0,2,94.5,0,0
0,197,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,81.77,0,1
0,89,1,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,90.95,0,1
0,100,1,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,65.96,0,0
0,0,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,119.0,1,1
0,69,1,3,2,0.0,0,0,0,0,0,3,3,0,0,0,3,110.08,0,1
0,69,1,3,2,0.0,0,0,0,0,0,3,3,0,0,0,3,110.08,0,1
0,4,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,101.0,0,1
0,24,2,3,3,0.0,0,0,0,0,0,3,3,1,0,0,2,145.4,0,2
0,100,0,3,2,0.0,0,0,0,0,0,0,0,0,0,0,3,76.5,0,0
0,100,0,3,2,0.0,0,0,0,0,0,0,0,0,0,0,3,76.5,0,0
0,93,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,96.3,0,1
0,68,2,3,2,0.0,0,0,0,0,0,3,3,0,0,0,2,90.95,0,0
0,30,0,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,103.5,0,0
0,39,0,1,2,0.0,0,0,0,0,0,3,4,0,0,0,2,118.8,0,1
0,3,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,110.0,1,0
0,0,0,3,2,0.0,0,0,0,0,0,3,3,0,0,0,2,70.03,0,0
0,194,2,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,77.23,0,2
0,194,2,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,77.23,0,2
0,2,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,101.0,0,1
0,64,2,3,2,2.0,0,2,0,0,0,5,5,1,0,0,2,214.2,0,1
0,29,1,3,2,1.0,0,2,0,0,0,0,3,0,0,0,2,163.46,0,2
0,32,0,2,2,1.0,0,0,0,0,0,0,1,0,0,0,2,126.0,0,2
0,32,0,2,2,1.0,0,0,0,0,0,0,1,0,0,0,2,126.0,0,2
0,15,0,2,2,0.0,0,0,0,0,0,3,3,0,0,0,2,137.0,0,1
0,26,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,117.0,0,1
0,3,0,1,2,0.0,0,0,0,0,0,0,1,0,0,0,2,101.0,0,2
0,9,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,2,104.0,1,0
1,1,0,1,1,0.0,0,0,1,0,1,0,0,0,0,0,2,95.0,0,0
0,25,0,2,2,0.0,0,0,0,0,0,3,3,0,0,0,2,137.0,0,1
0,6,0,2,1,0.0,0,0,0,0,0,0,0,1,0,0,2,95.0,0,0
0,3,0,1,1,0.0,0,0,0,0,0,3,6,0,0,0,2,110.0,0,0
0,9,0,1,1,0.0,0,0,1,0,1,3,3,0,0,0,2,110.0,0,0
0,13,0,3,1,0.0,0,0,0,0,0,0,0,2,0,0,2,95.0,0,0
0,5,3,8,1,0.0,0,0,0,0,0,0,0,0,0,0,2,95.0,0,0
0,140,2,5,2,0.0,0,0,0,0,0,0,0,0,0,0,2,89.75,1,0
0,191,2,5,2,0.0,0,0,0,0,0,0,0,0,0,0,2,95.4,0,0
0,14,0,2,2,0.0,0,3,0,0,0,0,4,0,0,0,2,119.0,0,2
0,28,0,2,2,0.0,0,0,0,0,0,0,0,2,0,0,2,109.0,0,1
0,5,0,3,1,0.0,0,0,0,0,0,3,3,0,0,0,2,126.0,0,1
0,5,0,3,1,0.0,0,0,0,0,0,0,0,1,0,0,2,95.0,0,0
0,18,1,4,2,0.0,0,0,0,0,0,3,3,0,0,0,2,107.25,0,1
0,17,0,2,1,0.0,0,0,0,0,0,0,0,1,0,0,2,65.0,0,0
0,34,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,105.3,0,1
0,53,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,103.5,0,0
0,24,0,1,2,0.0,0,0,0,0,0,3,3,0,0,0,2,141.0,1,0
0,31,1,4,2,0.0,0,0,0,0,0,3,3,0,0,0,2,114.84,0,2
0,0,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,99.0,0,0
0,54,0,3,3,0.0,0,0,0,0,0,0,3,2,0,0,2,130.05,0,0
0,50,0,2,2,1.0,0,0,0,0,0,3,4,0,0,0,2,146.7,0,1
0,66,0,4,2,0.0,0,0,0,0,0,3,3,0,0,0,2,112.2,0,0
0,69,0,2,3,0.0,0,0,0,0,0,3,6,0,0,0,2,137.7,0,2
0,15,0,3,2,0.0,0,0,0,0,0,3,3,0,0,0,2,99.0,0,1
0,134,0,4,2,0.0,0,0,0,0,0,0,3,0,0,0,2,71.0,0,1
0,26,1,4,2,0.0,0,2,0,0,0,0,0,0,0,0,3,133.8,0,0
0,10,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,131.0,0,1
0,26,1,4,2,0.0,0,2,0,0,0,0,0,0,0,0,3,133.8,0,0
0,16,0,1,2,0.0,0,3,0,0,0,0,0,0,0,0,2,119.0,0,1
0,62,0,1,2,0.0,0,0,0,0,0,3,3,0,0,0,2,91.48,0,1
0,1,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,125.0,1,1
0,5,0,1,2,1.0,1,0,0,0,0,0,4,1,0,0,2,167.0,0,1
0,4,0,4,2,1.0,0,0,0,0,0,3,3,0,0,0,2,125.58,0,2
0,35,0,1,3,0.0,0,0,0,0,0,3,3,0,0,0,2,137.7,0,0
0,56,0,4,2,2.0,0,0,0,0,0,5,5,0,0,0,2,167.45,0,2
0,26,1,4,2,0.0,0,2,0,0,0,0,0,0,0,0,3,133.8,0,0
0,9,0,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,95.0,0,0
0,46,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,105.3,0,1
0,26,1,4,2,0.0,0,2,0,0,0,0,0,0,0,0,3,133.8,0,0
0,2,0,3,1,0.0,0,3,0,0,0,0,0,0,0,0,2,72.38,0,1
0,18,0,3,2,1.0,0,0,0,0,0,5,5,0,0,0,2,167.74,0,2
0,10,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0
0,10,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0
0,0,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,109.87,0,0
0,23,1,4,2,1.0,0,0,0,0,0,3,3,0,0,0,2,110.84,0,2
0,60,1,4,2,0.0,0,0,0,0,0,3,3,0,0,0,2,110.5,0,0
0,13,0,4,1,0.0,0,0,0,0,0,0,0,0,0,0,2,95.0,0,0
0,26,1,4,2,0.0,0,2,0,0,0,0,0,0,0,0,3,133.8,0,0
0,54,0,3,2,0.0,0,0,0,0,0,0,3,4,0,0,2,130.05,0,0
0,186,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,3,80.0,0,0
0,13,0,4,1,0.0,0,0,0,0,0,0,0,0,0,0,2,95.0,0,0
1,20,0,1,1,0.0,0,0,1,1,1,3,3,2,0,0,3,110.0,0,0
1,5,1,1,1,0.0,0,0,1,2,1,3,3,0,0,0,2,110.0,0,0
0,10,2,2,1,0.0,0,0,1,2,1,3,3,0,0,0,2,110.0,0,0
0,5,0,3,3,0.0,0,0,0,0,0,3,3,0,0,0,2,157.0,0,2
0,65,0,1,2,0.0,0,0,0,0,0,3,3,0,0,0,3,118.8,0,0
0,65,0,1,2,0.0,0,0,0,0,0,3,3,0,0,0,3,118.8,0,1
0,65,0,1,2,0.0,0,0,0,0,0,3,3,0,0,0,3,118.8,0,0
0,65,0,1,2,0.0,0,0,0,0,0,3,3,0,0,0,3,118.8,0,1
0,57,0,3,3,0.0,0,0,0,0,0,3,3,0,0,0,2,137.7,0,2
0,64,0,3,2,0.0,0,3,0,0,0,0,0,0,0,0,2,94.5,0,0
0,4,0,4,2,0.0,0,0,0,0,0,5,5,0,0,0,2,143.38,0,2
0,0,0,1,2,0.0,0,0,0,0,0,0,0,1,0,0,2,97.32,0,0
0,7,0,3,2,0.0,0,2,0,0,0,3,3,0,0,0,2,174.0,0,0
0,8,0,3,2,1.0,0,0,0,0,0,5,5,0,0,0,2,220.0,0,2
0,62,0,3,2,0.0,0,0,0,0,0,3,3,0,0,0,2,91.48,0,0
0,8,0,3,3,0.0,0,0,0,0,0,3,3,1,0,0,2,176.0,0,2
0,62,0,3,2,0.0,0,0,0,0,0,3,3,0,0,0,2,91.48,0,1
0,8,0,3,2,0.0,0,0,0,0,0,3,3,2,0,0,2,146.0,0,0
0,66,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,105.3,0,2
0,6,0,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,88.51,0,1
0,67,0,2,2,0.0,0,0,0,0,0,3,3,0,0,0,2,90.95,0,1
0,6,0,3,3,0.0,0,0,0,0,0,0,0,0,0,0,2,122.16,0,1
0,90,0,3,2,0.0,0,0,0,0,0,0,0,2,0,0,3,81.62,0,0
0,90,0,3,2,0.0,0,0,0,0,0,0,0,2,0,0,3,78.63,0,0
0,19,0,4,1,0.0,0,0,0,0,0,0,0,0,0,0,3,84.5,0,0
0,53,0,3,2,1.0,0,0,0,0,0,3,3,0,0,0,3,118.8,0,1
0,68,0,3,1,0.0,0,0,0,0,0,3,3,0,0,0,2,112.2,0,1
0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,2,121.0,0,0
0,53,0,3,2,1.0,0,0,0,0,0,5,5,0,0,0,3,177.3,0,2
0,0,0,2,2,0.0,0,3,0,0,0,0,0,0,0,0,2,119.0,0,0
0,2,0,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,95.0,0,0
0,166,0,3,2,0.0,0,0,0,0,0,1,1,2,0,0,1,73.6,0,2
0,166,0,3,2,0.0,0,0,0,0,0,1,1,0,0,0,1,73.6,0,2
0,166,0,3,2,2.0,0,0,0,0,0,1,5,1,0,0,1,73.6,0,2
0,56,0,2,2,0.0,0,0,0,0,0,3,3,0,0,0,2,119.1,1,1
0,194,0,3,2,0.0,0,3,0,0,0,0,0,1,0,0,2,73.46,0,0
0,57,0,2,2,0.0,0,0,0,0,0,3,3,0,0,0,2,119.1,1,1
0,112,0,2,2,0.0,0,0,0,0,1,0,0,0,0,0,2,98.69,0,1
0,178,1,0,1,0.0,0,0,0,0,2,0,0,0,0,0,2,72.68,0,1
0,178,1,0,2,0.0,0,0,0,0,2,0,3,0,0,0,2,81.68,1,1
1,315,0,1,2,0.0,0,0,0,2,4,1,1,0,0,0,3,65.8,0,1
1,312,0,1,1,1.0,0,0,0,2,4,1,1,0,0,0,3,56.8,0,1
0,0,0,1,2,0.0,0,0,0,0,0,0,1,0,0,0,2,90.78,0,0
0,6,0,2,3,0.0,0,0,0,0,0,3,3,0,0,0,2,167.0,0,0
0,7,0,3,2,0.0,0,2,0,0,0,3,3,0,0,0,2,183.0,1,1
0,2,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,2,131.0,0,0
0,10,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,140.0,1,1
0,1,0,2,2,0.0,0,0,0,0,0,0,0,1,0,0,2,67.76,0,1
0,5,0,3,2,0.0,0,0,0,0,0,3,4,0,0,0,2,136.0,0,1
0,35,0,5,3,0.0,0,0,0,0,0,3,3,0,0,0,2,136.62,0,3
0,32,1,5,2,0.0,0,0,0,0,0,0,0,2,0,0,2,73.32,0,0
0,143,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,77.03,0,0
0,143,0,0,2,0.0,0,0,0,0,0,0,3,0,0,0,2,0.0,0,0
0,5,0,3,2,0.0,0,0,0,0,0,3,3,0,0,0,2,136.0,0,1
0,186,1,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,80.0,0,0
0,161,1,2,1,0.0,0,0,0,0,0,0,0,1,0,0,3,71.0,0,0
0,186,1,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,80.0,0,0
0,186,1,2,2,0.0,0,0,0,0,0,0,0,1,0,0,3,40.0,0,0
0,186,1,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,80.0,0,0
0,186,1,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,80.0,0,0
0,186,1,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,80.0,0,0
0,186,1,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,80.0,0,0
0,186,1,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,80.0,0,0
0,186,1,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,80.0,0,0
0,186,1,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,80.0,0,0
0,186,1,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,80.0,0,0
0,186,1,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,80.0,0,0
0,186,1,2,3,0.0,0,0,0,0,0,0,0,1,0,0,3,115.0,0,0
0,186,1,2,3,0.0,0,0,0,0,0,0,3,1,0,0,3,115.0,0,0
0,161,1,2,2,0.0,0,0,0,0,0,1,1,0,0,0,3,80.0,0,0
0,161,1,2,2,0.0,0,0,0,0,0,1,1,0,0,0,3,80.0,0,0
0,59,1,3,2,1.0,0,0,0,0,0,3,4,0,0,0,2,122.1,0,1
0,5,1,2,2,2.0,0,0,0,0,0,5,5,0,0,0,2,201.0,0,2
0,198,1,2,2,0.0,0,3,0,0,0,0,0,0,0,0,2,73.46,0,1
0,0,1,1,1,0.0,0,0,0,0,0,0,0,1,0,0,2,123.0,1,0
0,42,1,3,2,0.0,0,0,0,0,0,0,0,2,0,0,2,103.84,0,0
0,42,1,3,2,0.0,0,0,0,0,0,0,0,2,0,0,2,103.84,0,1
0,42,1,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,103.84,0,1
0,52,1,2,2,0.0,0,3,0,0,0,0,0,1,0,0,2,85.0,0,0
0,39,1,0,2,0.0,0,3,0,0,0,0,0,0,0,0,2,94.5,0,1
0,72,1,1,2,0.0,0,0,0,0,0,3,3,0,0,0,3,118.8,0,1
0,35,1,2,2,0.0,0,3,0,0,0,0,3,0,0,0,2,94.5,0,0
0,35,1,2,1,0.0,0,3,0,0,0,0,0,0,0,0,2,94.5,0,1
0,72,1,1,2,0.0,0,0,0,0,0,3,3,0,0,0,3,118.8,0,1
0,6,1,0,3,0.0,0,0,0,0,0,3,3,0,0,0,2,146.0,1,2
0,6,1,1,2,2.0,0,0,0,0,0,5,6,0,0,0,2,196.0,0,1
0,7,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,131.0,0,2
0,6,1,0,2,0.0,0,2,0,0,0,0,0,0,0,0,2,147.0,0,2
0,39,1,3,3,0.0,0,0,0,0,0,3,3,0,0,0,2,137.7,0,0
0,150,1,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,96.3,0,3
0,2,1,0,2,0.0,0,0,0,0,0,0,0,0,0,0,2,108.0,1,1
0,2,1,0,2,0.0,0,0,0,0,0,0,0,0,0,0,2,99.0,0,0
0,38,1,3,2,0.0,0,0,0,0,0,3,3,0,0,0,2,118.8,0,1
0,37,1,1,2,0.0,0,3,0,0,0,0,0,1,0,0,2,94.5,0,0
0,3,1,0,2,1.0,0,0,0,0,0,0,5,0,0,0,2,119.0,0,2
0,1,1,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,121.0,0,2
0,48,1,0,2,0.0,0,3,0,0,0,0,0,0,0,0,2,80.4,0,0
0,5,1,2,2,0.0,0,0,0,0,0,3,3,0,0,0,2,136.0,0,1
0,1,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,116.0,0,2
0,1,1,1,2,0.0,0,3,0,0,0,0,0,0,0,0,2,104.0,0,0
0,3,1,1,2,1.0,0,0,0,0,0,0,4,0,0,0,2,102.8,0,2
0,5,1,1,2,0.0,0,0,0,0,0,3,6,0,0,0,2,131.0,0,1
0,57,1,2,3,0.0,0,0,0,0,0,3,3,0,0,0,2,137.7,0,2
0,69,1,2,2,0.0,0,0,0,0,0,3,3,0,0,0,2,118.8,0,1
0,0,1,1,1,0.0,0,0,0,0,0,0,1,1,0,0,2,114.0,0,0
0,7,1,2,2,0.0,0,0,0,0,0,0,4,0,0,0,2,75.0,0,1
0,150,1,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,96.3,0,3
0,42,1,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,103.84,0,1
0,64,1,1,2,0.0,0,0,0,0,0,3,3,0,0,0,2,118.8,0,1
0,42,1,1,2,0.0,0,0,0,0,0,3,2,0,0,0,2,118.8,0,1
0,150,1,2,2,0.0,0,0,0,0,0,4,4,0,0,0,2,135.0,0,0
0,3,1,0,2,0.0,0,3,0,0,0,0,0,0,0,0,2,89.0,0,1
0,40,1,2,2,1.0,0,0,0,0,0,3,3,0,0,0,2,128.4,0,0
0,11,2,0,2,0.0,0,0,0,0,0,0,0,0,0,0,2,140.0,1,1
0,42,2,1,2,0.0,0,0,0,0,0,3,0,0,0,0,2,118.8,0,0
0,31,2,1,2,0.0,0,0,0,0,0,3,4,0,0,0,2,87.04,0,0
0,70,2,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,97.33,0,0
0,169,2,2,1,0.0,0,0,0,0,0,0,0,1,0,48,3,63.5,0,0
0,169,2,2,1,0.0,0,0,0,0,0,0,0,1,0,48,3,63.5,0,0
0,169,2,2,1,0.0,0,0,0,0,0,0,0,1,0,48,3,63.5,0,0
0,170,2,1,2,0.0,0,0,0,0,0,0,0,1,0,48,3,70.0,0,1
0,168,2,3,2,0.0,0,0,0,0,0,0,0,1,0,48,3,81.2,0,1
0,168,2,3,2,0.0,0,0,0,0,0,0,0,1,0,48,3,81.2,0,1
0,169,2,2,1,0.0,0,0,0,0,0,0,0,1,0,48,3,63.5,0,0
0,169,2,2,2,0.0,0,0,0,0,0,0,0,0,0,48,3,77.0,0,1
0,169,2,2,2,0.0,0,0,0,0,0,0,0,0,0,48,3,77.0,0,1
0,44,2,1,2,0.0,0,0,0,0,0,0,0,0,0,0,3,95.0,0,1
0,138,2,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,71.0,0,0
0,68,2,0,3,0.0,0,0,0,0,0,3,3,0,0,0,2,133.2,0,2
0,14,2,0,2,1.0,0,0,0,0,0,0,1,0,0,0,2,149.0,0,2
0,44,2,1,1,0.0,0,0,0,0,0,0,0,1,0,0,3,85.0,0,0
0,44,2,1,3,0.0,0,0,0,0,0,0,3,1,0,0,3,133.0,0,1
0,44,2,1,1,0.0,0,0,0,0,0,0,0,1,0,0,3,85.0,0,0
0,44,2,1,2,0.0,0,0,0,0,0,0,0,0,0,0,3,95.0,0,1
0,45,2,1,2,0.0,0,0,0,0,0,0,0,0,0,0,3,95.0,0,1
0,44,2,1,2,0.0,0,0,0,0,0,0,0,0,0,0,3,95.0,0,1
0,44,2,1,2,0.0,0,0,0,0,0,0,0,0,0,0,3,95.0,0,1
0,5,2,0,3,0.0,0,0,0,0,0,3,3,0,0,0,2,152.0,0,1
0,58,2,3,2,0.0,0,0,0,0,0,4,4,0,0,0,2,96.08,0,0
